날짜,제목
2022-01-19,카드 등록시 신용카드 비밀번호 횟수초과로 등록이 안되는거같습니다.
2022-01-19,카드 분실 신고
2022-01-19,충전 요금 조회가 안되요~
2022-01-18,신용카드 결제 후 차액 취소 문의 (취소 안됨)
2022-01-18,정보요청 관련 문의드립니다.
2022-01-17,차량 번호 변경 요청
2022-01-17,회원정보가 없다고 합니다.
2022-01-17,결제 카드
2022-01-17,문의드립니다
2022-01-17,차량번호 변경 부탁드립니다
2022-01-17,충전기 수량에 관한 문의사항
2022-01-17,완속충전기에 대한 민원.
2022-01-16,충전시 연말정산을 위한 신청자료요청은 어디서하나요?
2022-01-16,전기차 충전 비밀번호를 모르겠어요
2022-01-16,카드 취소 언제 되나요?
2022-01-15,멤버십카드 차량번호 변경신청
2022-01-15,카드등록이 안되요!
2022-01-15,차량번호 등록 부탁 드립니다.
2022-01-15,충전기 사용시 서비스 불편
2022-01-14,전기차 충전기 고장으로 인한 수리 요청
2022-01-14,차량 번호 변경 요청
2022-01-14,회원카드 오류
2022-01-13,결제오류 조치요청
2022-01-13,결제 정보 조회가 되지 않고 결제 내역확인이 되지 않습니다. 결제 되지 않은 부분은 어디서 결제를 하면 될지 문의 드립니다.
2022-01-13,후불 카드결제 오류
2022-01-12,결제정보 조회
2022-01-12,결제오류
2022-01-12,수소충전소_충전건(기) 관련 문의
2022-01-12,기존 로밍 결제카드 결제 실패
2022-01-12,충전카드 결제관련
2022-01-12,휴대폰 번호 변경으로 비밀번호 찾기 불가능할 경우 어떻게 하나요?
2022-01-12,차량번호 변경 요청 드립니다.
2022-01-12,카드10일신청
2022-01-11,카드신청 문의 드립니다
2022-01-11,환경부 카드 발급 문의드립니다
2022-01-11,차량 모델이 없네요
2022-01-11,분실카드 관련문의
2022-01-10,전기차 충전소 운영 사업 문의 드립니다
2022-01-10,차량번호 변경 부탁 드립니다.
2022-01-10,환경부 전국 급속충전시설 위치 및 이용가능 시간 안내 업데이트 요청
2022-01-10,결제카드 등록 오류
2022-01-10,결제카드 변경 미 적용 건
2022-01-10,결제실패금액 재결제
2022-01-10,카드 결제일
2022-01-09,충전카드 분실/재발급 사용 문의
2022-01-09,맴버십카드 차량번호 변경 신청
2022-01-08,트위지는 카드발급이 안되나요?
2022-01-08,멤버십카드 차량번호 변경신청
2022-01-07,충전회원카드 발급 진행 여부 문의 드립니다
2022-01-07,영수증 발급
2022-01-07,노후 충전기 언제 수리되나요?
2022-01-06,신용카드 영수증 발급 문의
2022-01-06,차량 추가건
2022-01-06,개인정보관리 휴대폰번호 수정이 안됩니다.
2022-01-06,전기차 충전시설 취득세 관련 문의
2022-01-05,2020년식 벤츠e300e는 회원카드 발급안되나요?
2022-01-05,카드 발급 받았는데 차량번호와 결제카드 등록이 안됩니다.
2022-01-05,번호변경 요청합니다.
2022-01-05,정보변경
2022-01-05,카드 재발급
2022-01-05,차량번호 변경건
2022-01-05,차량번호 변경 부탁드립니다.
2022-01-05,차량번호 변경 요청
2022-01-04,차량번호 변경 부탁드립니다.
2022-01-04,회원카드 오류발급
2022-01-04,확인부탁드려요.
2022-01-03,회원카드 문의 드립니다
2022-01-03,환경부 시그넷충전기 오류
2022-01-03,차량번호 변경건
2022-01-03,12월 12일 이후 충전요금 조회가 안되요
2022-01-03,사용중이던 회원카드가 저번주부터 충전기가 인식이 안되요.
2022-01-02,계산서
